,description,fdc_id,data_type,food_category_id,publication_date
5250,"PIZZA HUT, breadstick, parmesan garlic",170789,sr_legacy_food,21.0,2019-04-01
5251,"POPEYES, Coleslaw",172087,sr_legacy_food,21.0,2019-04-01
5252,"POPEYES, Fried Chicken, Mild, Breast, meat and skin with breading",170353,sr_legacy_food,21.0,2019-04-01
5253,"POPEYES, Fried Chicken, Mild, Breast, meat only, skin and breading removed",170748,sr_legacy_food,21.0,2019-04-01
5254,"POPEYES, Fried Chicken, Mild, Drumstick, meat and skin with breading",170354,sr_legacy_food,21.0,2019-04-01
5255,"POPEYES, Fried Chicken, Mild, Drumstick, meat only, skin and breading removed",170749,sr_legacy_food,21.0,2019-04-01
5256,"POPEYES, Fried Chicken, Mild, Skin and Breading",170350,sr_legacy_food,21.0,2019-04-01
5257,"POPEYES, Fried Chicken, Mild, Thigh, meat and skin with breading",170750,sr_legacy_food,21.0,2019-04-01
5258,"POPEYES, Fried Chicken, Mild, Thigh, meat only, skin and breading removed",170351,sr_legacy_food,21.0,2019-04-01
5259,"POPEYES, Fried Chicken, Mild, Wing, meat and skin with breading",170751,sr_legacy_food,21.0,2019-04-01
5260,"POPEYES, Fried Chicken, Mild, Wing, meat only, skin and breading removed",170352,sr_legacy_food,21.0,2019-04-01
5261,"POPEYES, Mild Chicken Strips, analyzed 2006",172088,sr_legacy_food,21.0,2019-04-01
5262,"POPEYES, Spicy Chicken Strips, analyzed 2006",170338,sr_legacy_food,21.0,2019-04-01
5263,"POPEYES, biscuit",172086,sr_legacy_food,21.0,2019-04-01
5264,"Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",167938,sr_legacy_food,18.0,2019-04-01
5265,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)",172771,sr_legacy_food,18.0,2019-04-01
5266,"Pancakes, blueberry, prepared from recipe",172773,sr_legacy_food,18.0,2019-04-01
5267,"Pancakes, buckwheat, dry mix, incomplete",172774,sr_legacy_food,18.0,2019-04-01
5268,"Pancakes, buttermilk, prepared from recipe",175047,sr_legacy_food,18.0,2019-04-01
5269,"Pancakes, gluten-free, frozen, ready-to-heat",174106,sr_legacy_food,18.0,2019-04-01
5270,"Pancakes, plain, dry mix, complete (includes buttermilk)",172772,sr_legacy_food,18.0,2019-04-01
5271,"Pancakes, plain, dry mix, complete, prepared",175006,sr_legacy_food,18.0,2019-04-01
5272,"Pancakes, plain, dry mix, incomplete (includes buttermilk)",175007,sr_legacy_food,18.0,2019-04-01
5273,"Pancakes, plain, dry mix, incomplete, prepared",175008,sr_legacy_food,18.0,2019-04-01
5274,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",167926,sr_legacy_food,18.0,2019-04-01
5275,"Pancakes, plain, prepared from recipe",175009,sr_legacy_food,18.0,2019-04-01
5276,"Pancakes, plain, reduced fat",174086,sr_legacy_food,18.0,2019-04-01
5277,"Pancakes, special dietary, dry mix",172775,sr_legacy_food,18.0,2019-04-01
5278,"Pancakes, whole wheat, dry mix, incomplete",171853,sr_legacy_food,18.0,2019-04-01
5279,"Pancakes, whole-wheat, dry mix, incomplete",172776,sr_legacy_food,18.0,2019-04-01
5280,"Pancakes, whole-wheat, dry mix, incomplete, prepared",175010,sr_legacy_food,18.0,2019-04-01
5281,Papad,168106,sr_legacy_food,16.0,2019-04-01
5282,"Papaya nectar, canned",169107,sr_legacy_food,9.0,2019-04-01
5283,"Papaya, canned, heavy syrup, drained",169927,sr_legacy_food,9.0,2019-04-01
5284,"Papayas, raw",169926,sr_legacy_food,9.0,2019-04-01
5285,"Parmesan cheese topping, fat free",172206,sr_legacy_food,1.0,2019-04-01
5286,"Parsley, freeze-dried",170486,sr_legacy_food,11.0,2019-04-01
5287,"Parsley, fresh",170416,sr_legacy_food,11.0,2019-04-01
5288,"Parsnips, cooked, boiled, drained, with salt",170508,sr_legacy_food,11.0,2019-04-01
5289,"Parsnips, cooked, boiled, drained, without salt",170009,sr_legacy_food,11.0,2019-04-01
5290,"Parsnips, raw",170417,sr_legacy_food,11.0,2019-04-01
5291,"Passion-fruit juice, purple, raw",169109,sr_legacy_food,9.0,2019-04-01
5292,"Passion-fruit juice, yellow, raw",169110,sr_legacy_food,9.0,2019-04-01
5293,"Passion-fruit, (granadilla), purple, raw",169108,sr_legacy_food,9.0,2019-04-01
5294,"Pasta mix, Italian four cheese lasagna, unprepared",168958,sr_legacy_food,22.0,2019-04-01
5295,"Pasta mix, Italian lasagna, unprepared",168955,sr_legacy_food,22.0,2019-04-01
5296,"Pasta mix, classic beef, unprepared",168954,sr_legacy_food,22.0,2019-04-01
5297,"Pasta mix, classic cheeseburger macaroni, unprepared",168953,sr_legacy_food,22.0,2019-04-01
5298,"Pasta with Sliced Franks in Tomato Sauce, canned entree",172091,sr_legacy_food,22.0,2019-04-01
5299,"Pasta with tomato sauce, no meat, canned",172100,sr_legacy_food,22.0,2019-04-01
5300,"Pasta, cooked, enriched, with added salt",169751,sr_legacy_food,20.0,2019-04-01
5301,"Pasta, cooked, enriched, without added salt",169737,sr_legacy_food,20.0,2019-04-01
5302,"Pasta, cooked, unenriched, with added salt",172014,sr_legacy_food,20.0,2019-04-01
5303,"Pasta, cooked, unenriched, without added salt",168928,sr_legacy_food,20.0,2019-04-01
5304,"Pasta, dry, enriched",169736,sr_legacy_food,20.0,2019-04-01
5305,"Pasta, dry, unenriched",168927,sr_legacy_food,20.0,2019-04-01
5306,"Pasta, fresh-refrigerated, plain, as purchased",169727,sr_legacy_food,20.0,2019-04-01
5307,"Pasta, fresh-refrigerated, plain, cooked",169728,sr_legacy_food,20.0,2019-04-01
5308,"Pasta, fresh-refrigerated, spinach, as purchased",169729,sr_legacy_food,20.0,2019-04-01
5309,"Pasta, fresh-refrigerated, spinach, cooked",169730,sr_legacy_food,20.0,2019-04-01
5310,"Pasta, gluten-free, brown rice flour, cooked, TINKYADA",172026,sr_legacy_food,20.0,2019-04-01
5311,"Pasta, gluten-free, corn and rice flour, cooked",173265,sr_legacy_food,20.0,2019-04-01
5312,"Pasta, gluten-free, corn flour and quinoa flour, cooked, ANCIENT HARVEST",172027,sr_legacy_food,20.0,2019-04-01
5313,"Pasta, gluten-free, corn, cooked",168900,sr_legacy_food,20.0,2019-04-01
5314,"Pasta, gluten-free, corn, dry",168899,sr_legacy_food,20.0,2019-04-01
5315,"Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES",173264,sr_legacy_food,20.0,2019-04-01
5316,"Pasta, homemade, made with egg, cooked",168901,sr_legacy_food,20.0,2019-04-01
5317,"Pasta, homemade, made without egg, cooked",168902,sr_legacy_food,20.0,2019-04-01
5318,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked (Includes foods for USDA's Food Distribution Program)",172024,sr_legacy_food,20.0,2019-04-01
5319,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (Includes foods for USDA's Food Distribution Program)",172025,sr_legacy_food,20.0,2019-04-01
5320,"Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, cooked",168916,sr_legacy_food,20.0,2019-04-01
5321,"Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, dry",168915,sr_legacy_food,20.0,2019-04-01
5322,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",168910,sr_legacy_food,20.0,2019-04-01
5323,"Pasta, whole-wheat, dry (Includes foods for USDA's Food Distribution Program)",169738,sr_legacy_food,20.0,2019-04-01
5324,"Pastrami, beef, 98% fat-free",172959,sr_legacy_food,7.0,2019-04-01
5325,"Pastrami, turkey",172927,sr_legacy_food,7.0,2019-04-01
5326,"Pastry, Pastelitos de Guava (guava pastries)",167528,sr_legacy_food,18.0,2019-04-01
5327,"Pate de foie gras, canned (goose liver pate), smoked",171100,sr_legacy_food,5.0,2019-04-01
5328,"Pate, chicken liver, canned",172928,sr_legacy_food,7.0,2019-04-01
5329,"Pate, goose liver, smoked, canned",172929,sr_legacy_food,7.0,2019-04-01
5330,"Pate, liver, not specified, canned",172930,sr_legacy_food,7.0,2019-04-01
5331,"Pate, truffle flavor",172967,sr_legacy_food,7.0,2019-04-01
5332,"Peach nectar, canned, with added ascorbic acid",168185,sr_legacy_food,9.0,2019-04-01
5333,"Peach nectar, canned, with sucralose, without added ascorbic acid",169117,sr_legacy_food,9.0,2019-04-01
5334,"Peaches, canned, extra heavy syrup pack, solids and liquids",169113,sr_legacy_food,9.0,2019-04-01
5335,"Peaches, canned, extra light syrup, solids and liquids (Includes foods for USDA's Food Distribution Program)",169931,sr_legacy_food,9.0,2019-04-01
5336,"Peaches, canned, heavy syrup pack, solids and liquids",169112,sr_legacy_food,9.0,2019-04-01
5337,"Peaches, canned, heavy syrup, drained",168181,sr_legacy_food,9.0,2019-04-01
5338,"Peaches, canned, juice pack, solids and liquids",169930,sr_legacy_food,9.0,2019-04-01
5339,"Peaches, canned, light syrup pack, solids and liquids",169111,sr_legacy_food,9.0,2019-04-01
5340,"Peaches, canned, water pack, solids and liquids",169929,sr_legacy_food,9.0,2019-04-01
5341,"Peaches, dehydrated (low-moisture), sulfured, stewed",169933,sr_legacy_food,9.0,2019-04-01
5342,"Peaches, dehydrated (low-moisture), sulfured, uncooked",169932,sr_legacy_food,9.0,2019-04-01
5343,"Peaches, dried, sulfured, stewed, with added sugar",169115,sr_legacy_food,9.0,2019-04-01
5344,"Peaches, dried, sulfured, stewed, without added sugar",169935,sr_legacy_food,9.0,2019-04-01
5345,"Peaches, dried, sulfured, uncooked",169934,sr_legacy_food,9.0,2019-04-01
5346,"Peaches, frozen, sliced, sweetened",169116,sr_legacy_food,9.0,2019-04-01
5347,"Peaches, spiced, canned, heavy syrup pack, solids and liquids",169114,sr_legacy_food,9.0,2019-04-01
5348,"Peaches, yellow, raw",169928,sr_legacy_food,9.0,2019-04-01
5349,"Peanut Butter, smooth (Includes foods for USDA's Food Distribution Program)",174294,sr_legacy_food,16.0,2019-04-01
5350,"Peanut butter with omega-3, creamy",172471,sr_legacy_food,16.0,2019-04-01
5351,"Peanut butter, chunk style, with salt",174265,sr_legacy_food,16.0,2019-04-01
5352,"Peanut butter, chunk style, without salt",172469,sr_legacy_food,16.0,2019-04-01
5353,"Peanut butter, chunky, vitamin and mineral fortified",172460,sr_legacy_food,16.0,2019-04-01
5354,"Peanut butter, reduced sodium",169869,sr_legacy_food,16.0,2019-04-01
5355,"Peanut butter, smooth style, with salt (Includes foods for USDA's Food Distribution Program)",174266,sr_legacy_food,16.0,2019-04-01
5356,"Peanut butter, smooth style, without salt",172470,sr_legacy_food,16.0,2019-04-01
5357,"Peanut butter, smooth, reduced fat",172458,sr_legacy_food,16.0,2019-04-01
5358,"Peanut butter, smooth, vitamin and mineral fortified",172459,sr_legacy_food,16.0,2019-04-01
5359,"Peanut flour, defatted",174267,sr_legacy_food,16.0,2019-04-01
5360,"Peanut flour, low fat",172435,sr_legacy_food,16.0,2019-04-01
5361,"Peanut spread, reduced sugar",172457,sr_legacy_food,16.0,2019-04-01
5362,"Peanuts, all types, cooked, boiled, with salt",174260,sr_legacy_food,16.0,2019-04-01
5363,"Peanuts, all types, dry-roasted, with salt",174262,sr_legacy_food,16.0,2019-04-01
5364,"Peanuts, all types, dry-roasted, without salt",173806,sr_legacy_food,16.0,2019-04-01
5365,"Peanuts, all types, oil-roasted, with salt",174261,sr_legacy_food,16.0,2019-04-01
5366,"Peanuts, all types, oil-roasted, without salt",175258,sr_legacy_food,16.0,2019-04-01
5367,"Peanuts, all types, raw",172430,sr_legacy_food,16.0,2019-04-01
5368,"Peanuts, spanish, oil-roasted, with salt",172431,sr_legacy_food,16.0,2019-04-01
5369,"Peanuts, spanish, oil-roasted, without salt",173807,sr_legacy_food,16.0,2019-04-01
5370,"Peanuts, spanish, raw",174263,sr_legacy_food,16.0,2019-04-01
5371,"Peanuts, valencia, oil-roasted, with salt",172433,sr_legacy_food,16.0,2019-04-01
5372,"Peanuts, valencia, oil-roasted, without salt",173808,sr_legacy_food,16.0,2019-04-01
5373,"Peanuts, valencia, raw",172432,sr_legacy_food,16.0,2019-04-01
5374,"Peanuts, virginia, oil-roasted, with salt",174264,sr_legacy_food,16.0,2019-04-01
5375,"Peanuts, virginia, oil-roasted, without salt",173809,sr_legacy_food,16.0,2019-04-01
5376,"Peanuts, virginia, raw",172434,sr_legacy_food,16.0,2019-04-01
5377,"Pear nectar, canned, with added ascorbic acid",168186,sr_legacy_food,9.0,2019-04-01
5378,"Pear nectar, canned, without added ascorbic acid",169940,sr_legacy_food,9.0,2019-04-01
5379,"Pears, asian, raw",168177,sr_legacy_food,9.0,2019-04-01
5380,"Pears, canned, extra heavy syrup pack, solids and liquids",169120,sr_legacy_food,9.0,2019-04-01
5381,"Pears, canned, extra light syrup pack, solids and liquids (Includes foods for USDA's Food Distribution Program)",169937,sr_legacy_food,9.0,2019-04-01
5382,"Pears, canned, heavy syrup pack, solids and liquids",169939,sr_legacy_food,9.0,2019-04-01
5383,"Pears, canned, heavy syrup, drained",168182,sr_legacy_food,9.0,2019-04-01
5384,"Pears, canned, juice pack, solids and liquids",169936,sr_legacy_food,9.0,2019-04-01
5385,"Pears, canned, light syrup pack, solids and liquids",169938,sr_legacy_food,9.0,2019-04-01
5386,"Pears, canned, water pack, solids and liquids",169119,sr_legacy_food,9.0,2019-04-01
5387,"Pears, dried, sulfured, stewed, with added sugar",169123,sr_legacy_food,9.0,2019-04-01
5388,"Pears, dried, sulfured, stewed, without added sugar",169122,sr_legacy_food,9.0,2019-04-01
5389,"Pears, dried, sulfured, uncooked",169121,sr_legacy_food,9.0,2019-04-01
5390,"Pears, raw",169118,sr_legacy_food,9.0,2019-04-01
5391,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",167776,sr_legacy_food,9.0,2019-04-01
5392,"Pears, raw, bosc (Includes foods for USDA's Food Distribution Program)",167778,sr_legacy_food,9.0,2019-04-01
5393,"Pears, raw, green anjou (Includes foods for USDA's Food Distribution Program)",167779,sr_legacy_food,9.0,2019-04-01
5394,"Pears, raw, red anjou",167777,sr_legacy_food,9.0,2019-04-01
5395,"Peas and carrots, canned, no salt added, solids and liquids",170512,sr_legacy_food,11.0,2019-04-01
5396,"Peas and carrots, canned, regular pack, solids and liquids",170424,sr_legacy_food,11.0,2019-04-01
5397,"Peas and carrots, frozen, cooked, boiled, drained, with salt",170513,sr_legacy_food,11.0,2019-04-01
5398,"Peas and carrots, frozen, cooked, boiled, drained, without salt",170018,sr_legacy_food,11.0,2019-04-01
5399,"Peas and carrots, frozen, unprepared",170425,sr_legacy_food,11.0,2019-04-01
5400,"Peas and onions, canned, solids and liquids",170019,sr_legacy_food,11.0,2019-04-01
5401,"Peas and onions, frozen, cooked, boiled, drained, with salt",170514,sr_legacy_food,11.0,2019-04-01
5402,"Peas and onions, frozen, cooked, boiled, drained, without salt",170021,sr_legacy_food,11.0,2019-04-01
5403,"Peas and onions, frozen, unprepared",170020,sr_legacy_food,11.0,2019-04-01
5404,"Peas, edible-podded, boiled, drained, without salt",170011,sr_legacy_food,11.0,2019-04-01
5405,"Peas, edible-podded, cooked, boiled, drained, with salt",170509,sr_legacy_food,11.0,2019-04-01
5406,"Peas, edible-podded, frozen, cooked, boiled, drained, with salt",170510,sr_legacy_food,11.0,2019-04-01
5407,"Peas, edible-podded, frozen, cooked, boiled, drained, without salt",170418,sr_legacy_food,11.0,2019-04-01
5408,"Peas, edible-podded, frozen, unprepared",170012,sr_legacy_food,11.0,2019-04-01
5409,"Peas, edible-podded, raw",170010,sr_legacy_food,11.0,2019-04-01
5410,"Peas, green (includes baby and lesuer types), canned, drained solids, unprepared",170013,sr_legacy_food,11.0,2019-04-01
5411,"Peas, green, canned, drained solids, rinsed in tap water",170015,sr_legacy_food,11.0,2019-04-01
5412,"Peas, green, canned, no salt added, drained solids",170104,sr_legacy_food,11.0,2019-04-01
5413,"Peas, green, canned, no salt added, solids and liquids",170103,sr_legacy_food,11.0,2019-04-01
5414,"Peas, green, canned, regular pack, solids and liquids",170421,sr_legacy_food,11.0,2019-04-01
5415,"Peas, green, canned, seasoned, solids and liquids",170014,sr_legacy_food,11.0,2019-04-01
5416,"Peas, green, cooked, boiled, drained, with salt",170102,sr_legacy_food,11.0,2019-04-01
5417,"Peas, green, cooked, boiled, drained, without salt",170420,sr_legacy_food,11.0,2019-04-01
5418,"Peas, green, frozen, cooked, boiled, drained, with salt",170105,sr_legacy_food,11.0,2019-04-01
5419,"Peas, green, frozen, cooked, boiled, drained, without salt",170017,sr_legacy_food,11.0,2019-04-01
5420,"Peas, green, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",170016,sr_legacy_food,11.0,2019-04-01
5421,"Peas, green, raw",170419,sr_legacy_food,11.0,2019-04-01
5422,"Peas, green, split, mature seeds, raw",172428,sr_legacy_food,16.0,2019-04-01
5423,"Peas, mature seeds, sprouted, cooked, boiled, drained, with salt",170511,sr_legacy_food,11.0,2019-04-01
5424,"Peas, mature seeds, sprouted, cooked, boiled, drained, without salt",170423,sr_legacy_food,11.0,2019-04-01
5425,"Peas, mature seeds, sprouted, raw",170422,sr_legacy_food,11.0,2019-04-01
5426,"Peas, split, mature seeds, cooked, boiled, with salt",175257,sr_legacy_food,16.0,2019-04-01
5427,"Peas, split, mature seeds, cooked, boiled, without salt",172429,sr_legacy_food,16.0,2019-04-01
5428,"Pectin, liquid",167682,sr_legacy_food,19.0,2019-04-01
5429,"Pectin, unsweetened, dry mix",168821,sr_legacy_food,19.0,2019-04-01
5430,"Pepeao, dried",168418,sr_legacy_food,11.0,2019-04-01
5431,"Pepper, banana, raw",169394,sr_legacy_food,11.0,2019-04-01
5432,"Peppered loaf, pork, beef",174574,sr_legacy_food,7.0,2019-04-01
5433,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar",168005,sr_legacy_food,18.0,2019-04-01
5434,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Explosive Pizza",168006,sr_legacy_food,18.0,2019-04-01
5435,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Original",167594,sr_legacy_food,18.0,2019-04-01
5436,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Parmesan",167595,sr_legacy_food,18.0,2019-04-01
5437,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Pizza",167596,sr_legacy_food,18.0,2019-04-01
5438,"Peppermint, fresh",173474,sr_legacy_food,2.0,2019-04-01
5439,"Pepperoni, beef and pork, sliced",174575,sr_legacy_food,7.0,2019-04-01
5440,"Peppers, ancho, dried",169396,sr_legacy_food,11.0,2019-04-01
5441,"Peppers, chili, green, canned",168577,sr_legacy_food,11.0,2019-04-01
5442,"Peppers, hot chile, sun-dried",168570,sr_legacy_food,11.0,2019-04-01
5443,"Peppers, hot chili, green, canned, pods, excluding seeds, solids and liquids",170426,sr_legacy_food,11.0,2019-04-01
5444,"Peppers, hot chili, green, raw",170497,sr_legacy_food,11.0,2019-04-01
5445,"Peppers, hot chili, red, canned, excluding seeds, solids and liquids",170107,sr_legacy_food,11.0,2019-04-01
5446,"Peppers, hot chili, red, raw",170106,sr_legacy_food,11.0,2019-04-01
5447,"Peppers, hot pickled, canned",169766,sr_legacy_food,11.0,2019-04-01
5448,"Peppers, hungarian, raw",168578,sr_legacy_food,11.0,2019-04-01
5449,"Peppers, jalapeno, canned, solids and liquids",170080,sr_legacy_food,11.0,2019-04-01
5450,"Peppers, jalapeno, raw",168576,sr_legacy_food,11.0,2019-04-01
5451,"Peppers, pasilla, dried",168579,sr_legacy_food,11.0,2019-04-01
5452,"Peppers, serrano, raw",169395,sr_legacy_food,11.0,2019-04-01
5453,"Peppers, sweet, green, canned, solids and liquids",170429,sr_legacy_food,11.0,2019-04-01
5454,"Peppers, sweet, green, cooked, boiled, drained, with salt",170109,sr_legacy_food,11.0,2019-04-01
5455,"Peppers, sweet, green, cooked, boiled, drained, without salt",170428,sr_legacy_food,11.0,2019-04-01
5456,"Peppers, sweet, green, frozen, chopped, boiled, drained, without salt",170023,sr_legacy_food,11.0,2019-04-01
5457,"Peppers, sweet, green, frozen, chopped, cooked, boiled, drained, with salt",170516,sr_legacy_food,11.0,2019-04-01
5458,"Peppers, sweet, green, frozen, chopped, unprepared",170022,sr_legacy_food,11.0,2019-04-01
5459,"Peppers, sweet, green, raw",170427,sr_legacy_food,11.0,2019-04-01
5460,"Peppers, sweet, green, sauteed",170024,sr_legacy_food,11.0,2019-04-01
5461,"Peppers, sweet, red, canned, solids and liquids",168546,sr_legacy_food,11.0,2019-04-01
5462,"Peppers, sweet, red, cooked, boiled, drained, with salt",170515,sr_legacy_food,11.0,2019-04-01
5463,"Peppers, sweet, red, cooked, boiled, drained, without salt",170110,sr_legacy_food,11.0,2019-04-01
5464,"Peppers, sweet, red, freeze-dried",169373,sr_legacy_food,11.0,2019-04-01
5465,"Peppers, sweet, red, frozen, chopped, boiled, drained, with salt",168549,sr_legacy_food,11.0,2019-04-01
5466,"Peppers, sweet, red, frozen, chopped, boiled, drained, without salt",168548,sr_legacy_food,11.0,2019-04-01
5467,"Peppers, sweet, red, frozen, chopped, unprepared",168547,sr_legacy_food,11.0,2019-04-01
5468,"Peppers, sweet, red, raw",170108,sr_legacy_food,11.0,2019-04-01
5469,"Peppers, sweet, red, sauteed",168550,sr_legacy_food,11.0,2019-04-01
5470,"Peppers, sweet, yellow, raw",169383,sr_legacy_food,11.0,2019-04-01
5471,"Persimmons, japanese, dried",169942,sr_legacy_food,9.0,2019-04-01
5472,"Persimmons, japanese, raw",169941,sr_legacy_food,9.0,2019-04-01
5473,"Persimmons, native, raw",169943,sr_legacy_food,9.0,2019-04-01
5474,"Pheasant, breast, meat only, raw",174474,sr_legacy_food,5.0,2019-04-01
5475,"Pheasant, cooked, total edible",169903,sr_legacy_food,5.0,2019-04-01
5476,"Pheasant, leg, meat only, raw",172417,sr_legacy_food,5.0,2019-04-01
5477,"Pheasant, raw, meat and skin",174472,sr_legacy_food,5.0,2019-04-01
5478,"Pheasant, raw, meat only",174473,sr_legacy_food,5.0,2019-04-01
5479,Phyllo dough,172791,sr_legacy_food,18.0,2019-04-01
5480,"Pickle and pimiento loaf, pork",174576,sr_legacy_food,7.0,2019-04-01
5481,"Pickle relish, hamburger",169386,sr_legacy_food,11.0,2019-04-01
5482,"Pickle relish, hot dog",168560,sr_legacy_food,11.0,2019-04-01
5483,"Pickle relish, sweet",168561,sr_legacy_food,11.0,2019-04-01
5484,"Pickles, chowchow, with cauliflower onion mustard, sweet",169397,sr_legacy_food,11.0,2019-04-01
5485,"Pickles, cucumber, dill or kosher dill",168558,sr_legacy_food,11.0,2019-04-01
5486,"Pickles, cucumber, dill, reduced sodium",168563,sr_legacy_food,11.0,2019-04-01
5487,"Pickles, cucumber, sour",169379,sr_legacy_food,11.0,2019-04-01
5488,"Pickles, cucumber, sour, low sodium",168562,sr_legacy_food,11.0,2019-04-01
5489,"Pickles, cucumber, sweet (includes bread and butter pickles)",169378,sr_legacy_food,11.0,2019-04-01
5490,"Pickles, cucumber, sweet, low sodium (includes bread and butter pickles)",169380,sr_legacy_food,11.0,2019-04-01
5491,"Picnic loaf, pork, beef",172933,sr_legacy_food,7.0,2019-04-01
5492,"Pie Crust, Cookie-type, Chocolate, Ready Crust",167521,sr_legacy_food,18.0,2019-04-01
5493,"Pie Crust, Cookie-type, Graham Cracker, Ready Crust",167520,sr_legacy_food,18.0,2019-04-01
5494,"Pie crust, cookie-type, prepared from recipe, graham cracker, chilled",172811,sr_legacy_food,18.0,2019-04-01
5495,"Pie crust, cookie-type, prepared from recipe, vanilla wafer, chilled",172813,sr_legacy_food,18.0,2019-04-01
5496,"Pie crust, deep dish, frozen, baked, made with enriched flour",167931,sr_legacy_food,18.0,2019-04-01
5497,"Pie crust, deep dish, frozen, unbaked, made with enriched flour",167523,sr_legacy_food,18.0,2019-04-01
5498,"Pie crust, refrigerated, regular, baked",167930,sr_legacy_food,18.0,2019-04-01
5499,"Pie crust, refrigerated, regular, unbaked",167932,sr_legacy_food,18.0,2019-04-01
5500,"Pie crust, standard-type, dry mix",175022,sr_legacy_food,18.0,2019-04-01
5501,"Pie crust, standard-type, dry mix, prepared, baked",175023,sr_legacy_food,18.0,2019-04-01
5502,"Pie crust, standard-type, frozen, ready-to-bake, enriched",175024,sr_legacy_food,18.0,2019-04-01
5503,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",175025,sr_legacy_food,18.0,2019-04-01
5504,"Pie crust, standard-type, frozen, ready-to-bake, unenriched",175065,sr_legacy_food,18.0,2019-04-01
5505,"Pie crust, standard-type, prepared from recipe, baked",175026,sr_legacy_food,18.0,2019-04-01
5506,"Pie crust, standard-type, prepared from recipe, unbaked",172814,sr_legacy_food,18.0,2019-04-01
5507,"Pie fillings, apple, canned",168822,sr_legacy_food,19.0,2019-04-01
5508,"Pie fillings, blueberry, canned",167738,sr_legacy_food,19.0,2019-04-01
5509,"Pie fillings, canned, cherry",168824,sr_legacy_food,19.0,2019-04-01
5510,"Pie fillings, cherry, low calorie",169062,sr_legacy_food,19.0,2019-04-01
5511,"Pie, Dutch Apple, Commercially Prepared",167522,sr_legacy_food,18.0,2019-04-01
5512,"Pie, apple, commercially prepared, enriched flour",175011,sr_legacy_food,18.0,2019-04-01
5513,"Pie, apple, commercially prepared, unenriched flour",173239,sr_legacy_food,18.0,2019-04-01
5514,"Pie, apple, prepared from recipe",175012,sr_legacy_food,18.0,2019-04-01
5515,"Pie, banana cream, prepared from mix, no-bake type",175013,sr_legacy_food,18.0,2019-04-01
5516,"Pie, banana cream, prepared from recipe",172777,sr_legacy_food,18.0,2019-04-01
5517,"Pie, blueberry, commercially prepared",172778,sr_legacy_food,18.0,2019-04-01
5518,"Pie, blueberry, prepared from recipe",172779,sr_legacy_food,18.0,2019-04-01
5519,"Pie, cherry, commercially prepared",172780,sr_legacy_food,18.0,2019-04-01
5520,"Pie, cherry, prepared from recipe",172781,sr_legacy_food,18.0,2019-04-01
5521,"Pie, chocolate creme, commercially prepared",175014,sr_legacy_food,18.0,2019-04-01
5522,"Pie, chocolate mousse, prepared from mix, no-bake type",175015,sr_legacy_food,18.0,2019-04-01
5523,"Pie, coconut cream, prepared from mix, no-bake type",175017,sr_legacy_food,18.0,2019-04-01
5524,"Pie, coconut creme, commercially prepared",175016,sr_legacy_food,18.0,2019-04-01
5525,"Pie, coconut custard, commercially prepared",172782,sr_legacy_food,18.0,2019-04-01
5526,"Pie, egg custard, commercially prepared",172783,sr_legacy_food,18.0,2019-04-01
5527,"Pie, fried pies, cherry",173240,sr_legacy_food,18.0,2019-04-01
5528,"Pie, fried pies, fruit",172784,sr_legacy_food,18.0,2019-04-01
5529,"Pie, fried pies, lemon",175064,sr_legacy_food,18.0,2019-04-01
5530,"Pie, lemon meringue, commercially prepared",172785,sr_legacy_food,18.0,2019-04-01
5531,"Pie, lemon meringue, prepared from recipe",175018,sr_legacy_food,18.0,2019-04-01
5532,"Pie, mince, prepared from recipe",175019,sr_legacy_food,18.0,2019-04-01
5533,"Pie, peach",175020,sr_legacy_food,18.0,2019-04-01
5534,"Pie, pecan, commercially prepared",175021,sr_legacy_food,18.0,2019-04-01
5535,"Pie, pecan, prepared from recipe",172786,sr_legacy_food,18.0,2019-04-01
5536,"Pie, pumpkin, commercially prepared",172787,sr_legacy_food,18.0,2019-04-01
5537,"Pie, pumpkin, prepared from recipe",172788,sr_legacy_food,18.0,2019-04-01
5538,"Pie, vanilla cream, prepared from recipe",172789,sr_legacy_food,18.0,2019-04-01
5539,"Pigeon peas (red gram), mature seeds, cooked, boiled, with salt",172472,sr_legacy_food,16.0,2019-04-01
